"","node","cluster"
"2325","HORVU.MOREX.r2.3HG0182390",13
"2326","HORVU.MOREX.r2.7HG0617640",8
"2327","HORVU.MOREX.r2.1HG0031900",13
"2328","HORVU.MOREX.r2.7HG0568980",2
"2329","HORVU.MOREX.r2.4HG0302490",13
"2330","HORVU.MOREX.r2.1HG0017810",8
"2331","HORVU.MOREX.r2.6HG0460520",13
"2332","HORVU.MOREX.r2.6HG0458540",13
"2333","HORVU.MOREX.r2.3HG0239050",8
"2334","HORVU.MOREX.r2.4HG0348890",2
"2335","HORVU.MOREX.r2.5HG0395280",15
"2336","HORVU.MOREX.r2.6HG0507140",11
"2337","HORVU.MOREX.r2.1HG0051030",15
"2338","HORVU.MOREX.r2.5HG0393890",15
"2339","HORVU.MOREX.r2.2HG0086460",15
"2340","HORVU.MOREX.r2.2HG0126160",15
"2341","HORVU.MOREX.r2.5HG0418440",8
"2342","HORVU.MOREX.r2.6HG0516530",11
"2343","HORVU.MOREX.r2.7HG0547700",11
"2344","HORVU.MOREX.r2.7HG0608000",8
"2345","HORVU.MOREX.r2.2HG0134130",8
"2346","HORVU.MOREX.r2.5HG0437340",8
"2347","HORVU.MOREX.r2.5HG0396400",8
"2348","HORVU.MOREX.r2.7HG0566960",13
"2349","HORVU.MOREX.r2.1HG0073250",8
"2350","HORVU.MOREX.r2.2HG0132470",13
"2351","HORVU.MOREX.r2.6HG0490130",2
"2352","HORVU.MOREX.r2.6HG0489680",13
"2353","HORVU.MOREX.r2.2HG0121090",13
"2354","HORVU.MOREX.r2.4HG0277590",8
"2355","HORVU.MOREX.r2.4HG0286500",13
"2356","HORVU.MOREX.r2.1HG0049370",13
"2357","HORVU.MOREX.r2.1HG0069590",13
"2358","HORVU.MOREX.r2.3HG0191590",13
"2359","HORVU.MOREX.r2.4HG0338930",8
"2360","HORVU.MOREX.r2.2HG0159680",2
"2361","HORVU.MOREX.r2.5HG0381840",2
"2362","HORVU.MOREX.r2.7HG0551720",11
"2363","HORVU.MOREX.r2.6HG0496180",2
"2364","HORVU.MOREX.r2.1HG0037750",2
"2365","HORVU.MOREX.r2.5HG0425910",2
"2366","HORVU.MOREX.r2.5HG0350030",2
"2367","HORVU.MOREX.r2.4HG0278810",2
"2368","HORVU.MOREX.r2.4HG0335210",2
"2369","HORVU.MOREX.r2.2HG0120970",2
"2370","HORVU.MOREX.r2.6HG0503700",2
"2371","HORVU.MOREX.r2.7HG0579580",2
"2372","HORVU.MOREX.r2.4HG0331440",2
"2373","HORVU.MOREX.r2.1HG0006660",2
"2374","HORVU.MOREX.r2.5HG0371950",2
"2375","HORVU.MOREX.r2.3HG0262130",11
"2376","HORVU.MOREX.r2.1HG0074180",7
"2377","HORVU.MOREX.r2.3HG0226690",2
"2378","HORVU.MOREX.r2.1HG0020550",2
"2379","HORVU.MOREX.r2.7HG0597760",2
"2380","HORVU.MOREX.r2.3HG0254270",2
"2381","HORVU.MOREX.r2.7HG0595920",2
"2382","HORVU.MOREX.r2.5HG0429120",2
"2383","HORVU.MOREX.r2.4HG0348360",2
"2384","HORVU.MOREX.r2.4HG0348600",2
"2385","HORVU.MOREX.r2.3HG0254660",2
"2386","HORVU.MOREX.r2.4HG0278860",2
"2387","HORVU.MOREX.r2.7HG0589320",8
"2388","HORVU.MOREX.r2.1HG0059850",12
"2389","HORVU.MOREX.r2.7HG0619190",8
"2390","HORVU.MOREX.r2.3HG0257110",8
"2391","HORVU.MOREX.r2.7HG0617060",2
"2392","HORVU.MOREX.r2.3HG0275550",2
"2393","HORVU.MOREX.r2.6HG0453900",15
"2394","HORVU.MOREX.r2.6HG0494540",15
"2395","HORVU.MOREX.r2.6HG0458340",2
"2396","HORVU.MOREX.r2.2HG0175840",15
"2397","HORVU.MOREX.r2.2HG0091320",2
"2398","HORVU.MOREX.r2.5HG0367300",13
"2399","HORVU.MOREX.r2.6HG0462530",2
"2400","HORVU.MOREX.r2.7HG0544350",2
"2401","HORVU.MOREX.r2.3HG0206780",2
"2402","HORVU.MOREX.r2.5HG0394000",2
"2403","HORVU.MOREX.r2.6HG0450410",2
"2404","HORVU.MOREX.r2.1HG0041130",2
"2405","HORVU.MOREX.r2.4HG0347150",2
"2406","HORVU.MOREX.r2.7HG0592120",2
"2407","HORVU.MOREX.r2.6HG0455190",2
"2408","HORVU.MOREX.r2.7HG0585040",2
"2409","HORVU.MOREX.r2.7HG0606910",2
"2410","HORVU.MOREX.r2.6HG0496130",2
"2411","HORVU.MOREX.r2.2HG0110500",2
"2412","HORVU.MOREX.r2.2HG0177550",13
"2413","HORVU.MOREX.r2.6HG0456710",2
"2414","HORVU.MOREX.r2.1HG0052390",2
"2415","HORVU.MOREX.r2.2HG0103990",2
"2416","HORVU.MOREX.r2.2HG0092290",2
"2417","HORVU.MOREX.r2.3HG0241030",11
"2418","HORVU.MOREX.r2.3HG0248140",2
"2419","HORVU.MOREX.r2.1HG0066760",11
"2420","HORVU.MOREX.r2.1HG0057520",2
"2421","HORVU.MOREX.r2.4HG0293910",2
"2422","HORVU.MOREX.r2.1HG0066740",2
"2423","HORVU.MOREX.r2.1HG0052610",11
"2424","HORVU.MOREX.r2.7HG0596460",11
"2425","HORVU.MOREX.r2.5HG0384490",2
"2426","HORVU.MOREX.r2.1HG0063060",11
"2427","HORVU.MOREX.r2.3HG0201660",11
"2428","HORVU.MOREX.r2.2HG0123640",2
"2429","HORVU.MOREX.r2.1HG0052800",2
"2430","HORVU.MOREX.r2.5HG0365720",2
"2431","HORVU.MOREX.r2.2HG0142970",11
"2432","HORVU.MOREX.r2.6HG0486870",11
"2433","HORVU.MOREX.r2.7HG0578650",11
"2434","HORVU.MOREX.r2.6HG0516950",13
"2435","HORVU.MOREX.r2.6HG0456120",8
"2436","HORVU.MOREX.r2.5HG0407450",8
"2437","HORVU.MOREX.r2.1HG0036380",8
"2438","HORVU.MOREX.r2.4HG0331480",8
"2439","HORVU.MOREX.r2.2HG0175460",8
"2440","HORVU.MOREX.r2.3HG0240830",8
"2441","HORVU.MOREX.r2.6HG0480120",8
"2442","HORVU.MOREX.r2.5HG0434160",8
"2443","HORVU.MOREX.r2.7HG0594080",8
"2444","HORVU.MOREX.r2.7HG0605700",8
"2445","HORVU.MOREX.r2.2HG0163280",8
"2446","HORVU.MOREX.r2.3HG0269980",8
"2447","HORVU.MOREX.r2.1HG0053340",11
"2448","HORVU.MOREX.r2.4HG0329900",13
"2449","HORVU.MOREX.r2.1HG0041940",2
"2450","HORVU.MOREX.r2.1HG0058890",2
"2451","HORVU.MOREX.r2.3HG0253310",2
"2452","HORVU.MOREX.r2.5HG0446280",2
"2453","HORVU.MOREX.r2.1HG0053600",2
"2454","HORVU.MOREX.r2.2HG0096060",8
"2455","HORVU.MOREX.r2.5HG0444620",2
"2456","HORVU.MOREX.r2.1HG0050780",2
"2457","HORVU.MOREX.r2.4HG0343940",2
"2458","HORVU.MOREX.r2.3HG0200290",2
"2459","HORVU.MOREX.r2.1HG0055460",2
"2460","HORVU.MOREX.r2.3HG0269280",2
"2461","HORVU.MOREX.r2.2HG0150150",2
"2462","HORVU.MOREX.r2.2HG0133410",2
"2463","HORVU.MOREX.r2.3HG0259450",2
"2464","HORVU.MOREX.r2.4HG0348510",13
"2465","HORVU.MOREX.r2.4HG0291510",13
"2466","HORVU.MOREX.r2.2HG0133260",13
"2467","HORVU.MOREX.r2.5HG0390660",13
"2468","HORVU.MOREX.r2.3HG0259240",13
"2469","HORVU.MOREX.r2.3HG0243530",13
"2470","HORVU.MOREX.r2.7HG0608230",13
"2471","HORVU.MOREX.r2.7HG0604560",13
"2472","HORVU.MOREX.r2.7HG0567230",13
"2473","HORVU.MOREX.r2.2HG0134470",13
"2474","HORVU.MOREX.r2.3HG0242960",13
"2475","HORVU.MOREX.r2.6HG0493020",13
"2476","HORVU.MOREX.r2.4HG0348140",13
"2477","HORVU.MOREX.r2.7HG0580390",13
"2478","HORVU.MOREX.r2.7HG0619260",13
"2479","HORVU.MOREX.r2.3HG0202840",13
"2480","HORVU.MOREX.r2.4HG0344500",13
"2481","HORVU.MOREX.r2.6HG0479200",13
"2482","HORVU.MOREX.r2.5HG0408510",13
"2483","HORVU.MOREX.r2.5HG0363580",13
"2484","HORVU.MOREX.r2.7HG0617800",13
"2485","HORVU.MOREX.r2.4HG0282300",8
"2486","HORVU.MOREX.r2.7HG0613340",8
"2487","HORVU.MOREX.r2.7HG0613320",8
"2488","HORVU.MOREX.r2.3HG0193550",8
"2489","HORVU.MOREX.r2.6HG0459340",8
"2490","HORVU.MOREX.r2.3HG0191730",8
"2491","HORVU.MOREX.r2.7HG0613370",8
"2492","HORVU.MOREX.r2.4HG0331860",8
"2493","HORVU.MOREX.r2.1HG0047820",8
"2494","HORVU.MOREX.r2.6HG0453290",8
"2495","HORVU.MOREX.r2.3HG0209300",8
"2496","HORVU.MOREX.r2.1HG0046470",8
"2497","HORVU.MOREX.r2.1HG0047880",8
"2498","HORVU.MOREX.r2.3HG0252760",8
"2499","HORVU.MOREX.r2.1HG0059270",8
"2500","HORVU.MOREX.r2.1HG0041160",8
"2501","HORVU.MOREX.r2.4HG0334350",8
"2502","HORVU.MOREX.r2.1HG0064560",8
"2503","HORVU.MOREX.r2.6HG0459280",8
"2504","HORVU.MOREX.r2.2HG0141110",8
"2505","HORVU.MOREX.r2.UnG0628900",8
"2506","HORVU.MOREX.r2.1HG0064590",8
"2507","HORVU.MOREX.r2.3HG0191650",8
"2508","HORVU.MOREX.r2.5HG0423680",8
"2509","HORVU.MOREX.r2.1HG0075570",8
"2510","HORVU.MOREX.r2.1HG0054070",8
"2511","HORVU.MOREX.r2.6HG0452260",8
"2512","HORVU.MOREX.r2.1HG0070830",8
"2513","HORVU.MOREX.r2.3HG0252730",8
"2514","HORVU.MOREX.r2.2HG0104720",2
"2515","HORVU.MOREX.r2.1HG0061450",2
"2516","HORVU.MOREX.r2.3HG0249890",2
"2517","HORVU.MOREX.r2.3HG0231570",13
"2518","HORVU.MOREX.r2.5HG0410920",8
"2519","HORVU.MOREX.r2.7HG0569380",8
"2520","HORVU.MOREX.r2.1HG0056410",2
"2521","HORVU.MOREX.r2.3HG0225110",11
"2522","HORVU.MOREX.r2.2HG0170140",11
"2523","HORVU.MOREX.r2.3HG0207940",15
"2524","HORVU.MOREX.r2.2HG0094110",15
"2525","HORVU.MOREX.r2.5HG0392360",15
"2526","HORVU.MOREX.r2.6HG0509890",2
"2527","HORVU.MOREX.r2.4HG0336030",2
"2528","HORVU.MOREX.r2.2HG0155200",8
"2529","HORVU.MOREX.r2.5HG0413330",11
"2530","HORVU.MOREX.r2.7HG0598420",11
"2531","HORVU.MOREX.r2.4HG0291600",11
"2532","HORVU.MOREX.r2.6HG0521040",11
"2533","HORVU.MOREX.r2.4HG0330390",2
"2534","HORVU.MOREX.r2.5HG0378740",11
"2535","HORVU.MOREX.r2.4HG0295460",2
"2536","HORVU.MOREX.r2.2HG0085920",2
"2537","HORVU.MOREX.r2.4HG0342540",8
"2538","HORVU.MOREX.r2.6HG0470090",2
"2539","HORVU.MOREX.r2.7HG0610970",2
"2540","HORVU.MOREX.r2.7HG0610930",2
"2541","HORVU.MOREX.r2.5HG0380280",11
"2542","HORVU.MOREX.r2.4HG0277800",2
"2543","HORVU.MOREX.r2.7HG0610830",2
"2544","HORVU.MOREX.r2.7HG0610860",2
"2545","HORVU.MOREX.r2.4HG0277850",2
"2546","HORVU.MOREX.r2.3HG0262440",2
"2547","HORVU.MOREX.r2.5HG0371490",2
"2548","HORVU.MOREX.r2.1HG0059030",8
"2549","HORVU.MOREX.r2.3HG0253130",8
"2550","HORVU.MOREX.r2.2HG0102680",8
"2551","HORVU.MOREX.r2.7HG0615610",8
"2552","HORVU.MOREX.r2.3HG0244390",13
"2553","HORVU.MOREX.r2.3HG0206600",13
"2554","HORVU.MOREX.r2.1HG0059260",13
"2555","HORVU.MOREX.r2.1HG0059460",2
"2556","HORVU.MOREX.r2.7HG0541250",2
"2557","HORVU.MOREX.r2.3HG0271220",2
"2558","HORVU.MOREX.r2.1HG0059750",13
"2559","HORVU.MOREX.r2.5HG0405140",2
"2560","HORVU.MOREX.r2.5HG0389320",2
"2561","HORVU.MOREX.r2.3HG0248610",11
"2562","HORVU.MOREX.r2.7HG0558460",2
"2563","HORVU.MOREX.r2.1HG0044190",15
"2564","HORVU.MOREX.r2.5HG0399340",15
"2565","HORVU.MOREX.r2.7HG0563210",13
"2566","HORVU.MOREX.r2.2HG0140390",13
"2567","HORVU.MOREX.r2.3HG0250010",13
"2568","HORVU.MOREX.r2.6HG0453060",13
"2569","HORVU.MOREX.r2.5HG0434530",13
"2570","HORVU.MOREX.r2.3HG0195450",13
"2571","HORVU.MOREX.r2.6HG0453070",13
"2572","HORVU.MOREX.r2.2HG0137050",8
"2573","HORVU.MOREX.r2.1HG0060440",8
"2574","HORVU.MOREX.r2.5HG0419040",8
"2575","HORVU.MOREX.r2.2HG0174910",8
"2576","HORVU.MOREX.r2.2HG0091760",8
"2577","HORVU.MOREX.r2.2HG0134960",2
"2578","HORVU.MOREX.r2.1HG0067880",2
"2579","HORVU.MOREX.r2.3HG0238500",2
"2580","HORVU.MOREX.r2.5HG0359220",11
"2581","HORVU.MOREX.r2.1HG0060650",2
"2582","HORVU.MOREX.r2.6HG0455990",11
"2583","HORVU.MOREX.r2.2HG0172270",2
"2584","HORVU.MOREX.r2.7HG0564570",2
"2585","HORVU.MOREX.r2.1HG0060840",8
"2586","HORVU.MOREX.r2.6HG0525690",8
"2587","HORVU.MOREX.r2.7HG0613950",8
"2588","HORVU.MOREX.r2.3HG0251070",15
"2589","HORVU.MOREX.r2.7HG0560260",15
"2590","HORVU.MOREX.r2.3HG0201620",8
"2591","HORVU.MOREX.r2.1HG0020280",8
"2592","HORVU.MOREX.r2.1HG0019680",2
"2593","HORVU.MOREX.r2.1HG0061590",2
"2594","HORVU.MOREX.r2.2HG0155350",8
"2595","HORVU.MOREX.r2.1HG0062120",2
"2596","HORVU.MOREX.r2.4HG0337790",2
"2597","HORVU.MOREX.r2.6HG0454270",11
"2598","HORVU.MOREX.r2.7HG0554060",11
"2599","HORVU.MOREX.r2.1HG0019150",11
"2600","HORVU.MOREX.r2.6HG0514900",11
"2601","HORVU.MOREX.r2.5HG0446960",11
"2602","HORVU.MOREX.r2.5HG0446970",11
"2603","HORVU.MOREX.r2.5HG0431390",11
"2604","HORVU.MOREX.r2.5HG0427420",11
"2605","HORVU.MOREX.r2.2HG0150260",11
"2606","HORVU.MOREX.r2.3HG0267750",11
"2607","HORVU.MOREX.r2.6HG0453470",11
"2608","HORVU.MOREX.r2.1HG0029530",11
"2609","HORVU.MOREX.r2.6HG0490950",11
"2610","HORVU.MOREX.r2.1HG0035930",11
"2611","HORVU.MOREX.r2.6HG0448440",11
"2612","HORVU.MOREX.r2.2HG0128360",11
"2613","HORVU.MOREX.r2.5HG0413010",11
"2614","HORVU.MOREX.r2.4HG0287430",11
"2615","HORVU.MOREX.r2.6HG0451050",11
"2616","HORVU.MOREX.r2.7HG0591600",11
"2617","HORVU.MOREX.r2.4HG0291420",2
"2618","HORVU.MOREX.r2.7HG0591610",11
"2619","HORVU.MOREX.r2.2HG0155180",15
"2620","HORVU.MOREX.r2.5HG0413090",15
"2621","HORVU.MOREX.r2.3HG0271180",2
"2622","HORVU.MOREX.r2.7HG0581270",11
"2623","HORVU.MOREX.r2.1HG0039970",15
"2624","HORVU.MOREX.r2.7HG0570310",15
"2625","HORVU.MOREX.r2.4HG0344860",15
"2626","HORVU.MOREX.r2.7HG0587130",11
"2627","HORVU.MOREX.r2.2HG0108310",15
"2628","HORVU.MOREX.r2.3HG0195110",11
"2629","HORVU.MOREX.r2.1HG0025620",11
"2630","HORVU.MOREX.r2.7HG0622200",11
"2631","HORVU.MOREX.r2.5HG0427450",11
"2632","HORVU.MOREX.r2.6HG0458560",11
"2633","HORVU.MOREX.r2.5HG0370990",17
"2634","HORVU.MOREX.r2.3HG0206010",2
"2635","HORVU.MOREX.r2.5HG0415460",2
"2636","HORVU.MOREX.r2.3HG0182500",13
"2637","HORVU.MOREX.r2.2HG0089600",13
"2638","HORVU.MOREX.r2.5HG0422000",8
"2639","HORVU.MOREX.r2.5HG0363530",13
"2640","HORVU.MOREX.r2.6HG0490150",13
"2641","HORVU.MOREX.r2.UnG0625370",13
"2642","HORVU.MOREX.r2.1HG0020750",13
"2643","HORVU.MOREX.r2.5HG0377400",13
"2644","HORVU.MOREX.r2.6HG0458450",8
"2645","HORVU.MOREX.r2.1HG0011100",13
"2646","HORVU.MOREX.r2.3HG0271790",13
"2647","HORVU.MOREX.r2.5HG0407030",13
"2648","HORVU.MOREX.r2.2HG0119990",2
"2649","HORVU.MOREX.r2.3HG0232160",13
"2650","HORVU.MOREX.r2.7HG0594550",8
"2651","HORVU.MOREX.r2.7HG0590040",13
"2652","HORVU.MOREX.r2.1HG0070480",13
"2653","HORVU.MOREX.r2.2HG0158340",8
"2654","HORVU.MOREX.r2.6HG0524590",13
"2655","HORVU.MOREX.r2.3HG0233560",13
"2656","HORVU.MOREX.r2.4HG0311500",8
"2657","HORVU.MOREX.r2.7HG0620920",8
"2658","HORVU.MOREX.r2.5HG0437080",8
"2659","HORVU.MOREX.r2.7HG0591450",8
"2660","HORVU.MOREX.r2.4HG0339320",8
"2661","HORVU.MOREX.r2.5HG0413910",8
"2662","HORVU.MOREX.r2.3HG0206270",8
"2663","HORVU.MOREX.r2.2HG0102760",8
"2664","HORVU.MOREX.r2.4HG0301070",8
"2665","HORVU.MOREX.r2.4HG0347860",8
"2666","HORVU.MOREX.r2.4HG0312080",8
"2667","HORVU.MOREX.r2.5HG0374410",8
"2668","HORVU.MOREX.r2.5HG0434000",13
"2669","HORVU.MOREX.r2.5HG0376600",13
"2670","HORVU.MOREX.r2.4HG0331180",13
"2671","HORVU.MOREX.r2.5HG0430010",2
"2672","HORVU.MOREX.r2.7HG0598490",2
"2673","HORVU.MOREX.r2.2HG0128300",8
"2674","HORVU.MOREX.r2.1HG0065550",2
"2675","HORVU.MOREX.r2.5HG0361560",2
"2676","HORVU.MOREX.r2.7HG0617840",8
"2677","HORVU.MOREX.r2.6HG0455470",2
"2678","HORVU.MOREX.r2.3HG0238740",8
"2679","HORVU.MOREX.r2.7HG0614570",15
"2680","HORVU.MOREX.r2.2HG0118000",15
"2681","HORVU.MOREX.r2.5HG0435590",2
"2682","HORVU.MOREX.r2.6HG0476760",15
"2683","HORVU.MOREX.r2.2HG0176250",15
"2684","HORVU.MOREX.r2.2HG0092260",15
"2685","HORVU.MOREX.r2.1HG0005560",15
"2686","HORVU.MOREX.r2.3HG0197470",15
"2687","HORVU.MOREX.r2.4HG0319290",15
"2688","HORVU.MOREX.r2.2HG0166910",15
"2689","HORVU.MOREX.r2.1HG0020650",15
"2690","HORVU.MOREX.r2.6HG0476600",15
"2691","HORVU.MOREX.r2.7HG0529350",15
"2692","HORVU.MOREX.r2.2HG0172430",15
"2693","HORVU.MOREX.r2.1HG0066920",15
"2694","HORVU.MOREX.r2.5HG0432200",15
"2695","HORVU.MOREX.r2.2HG0177030",15
"2696","HORVU.MOREX.r2.3HG0212240",15
"2697","HORVU.MOREX.r2.4HG0337200",15
"2698","HORVU.MOREX.r2.1HG0007090",15
"2699","HORVU.MOREX.r2.2HG0169630",15
"2700","HORVU.MOREX.r2.3HG0218160",15
"2701","HORVU.MOREX.r2.7HG0557470",15
"2702","HORVU.MOREX.r2.6HG0506940",15
"2703","HORVU.MOREX.r2.2HG0116450",11
"2704","HORVU.MOREX.r2.2HG0110020",2
"2705","HORVU.MOREX.r2.5HG0375640",15
"2706","HORVU.MOREX.r2.7HG0560300",15
"2707","HORVU.MOREX.r2.3HG0207270",15
"2708","HORVU.MOREX.r2.7HG0537330",15
"2709","HORVU.MOREX.r2.7HG0583550",13
"2710","HORVU.MOREX.r2.7HG0598010",8
"2711","HORVU.MOREX.r2.4HG0281020",2
"2712","HORVU.MOREX.r2.7HG0618130",8
"2713","HORVU.MOREX.r2.7HG0553530",11
"2714","HORVU.MOREX.r2.7HG0570080",8
"2715","HORVU.MOREX.r2.7HG0595360",2
"2716","HORVU.MOREX.r2.6HG0510460",11
"2717","HORVU.MOREX.r2.7HG0601460",2
"2718","HORVU.MOREX.r2.5HG0353220",8
"2719","HORVU.MOREX.r2.7HG0583650",2
"2720","HORVU.MOREX.r2.3HG0254340",2
"2721","HORVU.MOREX.r2.6HG0490690",2
"2722","HORVU.MOREX.r2.3HG0254350",2
"2723","HORVU.MOREX.r2.1HG0066450",8
"2724","HORVU.MOREX.r2.2HG0148660",8
"2725","HORVU.MOREX.r2.7HG0575590",8
"2726","HORVU.MOREX.r2.1HG0066720",2
"2727","HORVU.MOREX.r2.5HG0387650",8
"2728","HORVU.MOREX.r2.2HG0140640",2
"2729","HORVU.MOREX.r2.1HG0066750",11
"2730","HORVU.MOREX.r2.7HG0617560",5
"2731","HORVU.MOREX.r2.3HG0210600",8
"2732","HORVU.MOREX.r2.2HG0118970",8
"2733","HORVU.MOREX.r2.3HG0227590",8
"2734","HORVU.MOREX.r2.1HG0067400",8
"2735","HORVU.MOREX.r2.3HG0199170",8
"2736","HORVU.MOREX.r2.3HG0201850",8
"2737","HORVU.MOREX.r2.3HG0201860",8
"2738","HORVU.MOREX.r2.4HG0326300",8
"2739","HORVU.MOREX.r2.3HG0244180",11
"2740","HORVU.MOREX.r2.5HG0397720",11
"2741","HORVU.MOREX.r2.2HG0110930",11
"2742","HORVU.MOREX.r2.3HG0229070",13
"2743","HORVU.MOREX.r2.7HG0531000",8
"2744","HORVU.MOREX.r2.3HG0230410",8
"2745","HORVU.MOREX.r2.7HG0613500",2
"2746","HORVU.MOREX.r2.3HG0214280",8
"2747","HORVU.MOREX.r2.3HG0270960",13
"2748","HORVU.MOREX.r2.3HG0197140",8
"2749","HORVU.MOREX.r2.3HG0182940",13
"2750","HORVU.MOREX.r2.6HG0510400",2
"2751","HORVU.MOREX.r2.7HG0544690",2
"2752","HORVU.MOREX.r2.3HG0214490",8
"2753","HORVU.MOREX.r2.4HG0294550",2
"2754","HORVU.MOREX.r2.7HG0604070",8
"2755","HORVU.MOREX.r2.6HG0464630",8
"2756","HORVU.MOREX.r2.7HG0566300",8
"2757","HORVU.MOREX.r2.UnG0625130",8
"2758","HORVU.MOREX.r2.5HG0399490",13
"2759","HORVU.MOREX.r2.6HG0502780",8
"2760","HORVU.MOREX.r2.5HG0373560",8
"2761","HORVU.MOREX.r2.3HG0260150",13
"2762","HORVU.MOREX.r2.5HG0355840",13
"2763","HORVU.MOREX.r2.5HG0386030",15
"2764","HORVU.MOREX.r2.7HG0574980",2
"2765","HORVU.MOREX.r2.2HG0088580",15
"2766","HORVU.MOREX.r2.2HG0147070",15
"2767","HORVU.MOREX.r2.6HG0500950",15
"2768","HORVU.MOREX.r2.1HG0026570",15
"2769","HORVU.MOREX.r2.4HG0320300",15
"2770","HORVU.MOREX.r2.5HG0432990",15
"2771","HORVU.MOREX.r2.2HG0132810",13
"2772","HORVU.MOREX.r2.2HG0150190",13
"2773","HORVU.MOREX.r2.2HG0115600",13
"2774","HORVU.MOREX.r2.7HG0608870",13
"2775","HORVU.MOREX.r2.6HG0494180",13
"2776","HORVU.MOREX.r2.1HG0070130",13
"2777","HORVU.MOREX.r2.5HG0409420",8
"2778","HORVU.MOREX.r2.7HG0567610",8
"2779","HORVU.MOREX.r2.7HG0593170",13
"2780","HORVU.MOREX.r2.2HG0172370",13
"2781","HORVU.MOREX.r2.3HG0245060",13
"2782","HORVU.MOREX.r2.1HG0070320",8
"2783","HORVU.MOREX.r2.6HG0521260",11
"2784","HORVU.MOREX.r2.6HG0521210",11
"2785","HORVU.MOREX.r2.6HG0458680",13
"2786","HORVU.MOREX.r2.1HG0009950",13
"2787","HORVU.MOREX.r2.3HG0206040",8
"2788","HORVU.MOREX.r2.1HG0060050",2
"2789","HORVU.MOREX.r2.3HG0251490",2
"2790","HORVU.MOREX.r2.4HG0324070",2
"2791","HORVU.MOREX.r2.5HG0364830",2
"2792","HORVU.MOREX.r2.1HG0013310",2
"2793","HORVU.MOREX.r2.2HG0153060",2
"2794","HORVU.MOREX.r2.5HG0441050",8
"2795","HORVU.MOREX.r2.2HG0119140",13
"2796","HORVU.MOREX.r2.2HG0125080",8
"2797","HORVU.MOREX.r2.2HG0170530",8
"2798","HORVU.MOREX.r2.1HG0078630",8
"2799","HORVU.MOREX.r2.4HG0307580",2
"2800","HORVU.MOREX.r2.7HG0620820",2
"2801","HORVU.MOREX.r2.5HG0386930",13
"2802","HORVU.MOREX.r2.1HG0077060",8
"2803","HORVU.MOREX.r2.7HG0605190",13
"2804","HORVU.MOREX.r2.2HG0141730",13
"2805","HORVU.MOREX.r2.3HG0260090",2
"2806","HORVU.MOREX.r2.6HG0501860",8
"2807","HORVU.MOREX.r2.2HG0133050",11
"2808","HORVU.MOREX.r2.5HG0352690",15
"2809","HORVU.MOREX.r2.6HG0483250",2
"2810","HORVU.MOREX.r2.5HG0405670",2
"2811","HORVU.MOREX.r2.5HG0434880",20
"2812","HORVU.MOREX.r2.5HG0390310",11
"2813","HORVU.MOREX.r2.2HG0086780",2
"2814","HORVU.MOREX.r2.4HG0291400",11
"2815","HORVU.MOREX.r2.6HG0502940",15
"2816","HORVU.MOREX.r2.5HG0436750",11
"2817","HORVU.MOREX.r2.3HG0204390",15
"2818","HORVU.MOREX.r2.2HG0083030",13
"2819","HORVU.MOREX.r2.2HG0160360",8
"2820","HORVU.MOREX.r2.3HG0197030",8
"2821","HORVU.MOREX.r2.3HG0186250",13
"2822","HORVU.MOREX.r2.4HG0337620",13
"2823","HORVU.MOREX.r2.7HG0539640",8
"2824","HORVU.MOREX.r2.1HG0073720",13
"2825","HORVU.MOREX.r2.4HG0333480",11
"2826","HORVU.MOREX.r2.4HG0331160",15
"2827","HORVU.MOREX.r2.5HG0400820",2
"2828","HORVU.MOREX.r2.5HG0363720",15
"2829","HORVU.MOREX.r2.4HG0285870",15
"2830","HORVU.MOREX.r2.7HG0557890",2
"2831","HORVU.MOREX.r2.5HG0444790",8
"2832","HORVU.MOREX.r2.4HG0341570",7
"2833","HORVU.MOREX.r2.5HG0372090",2
"2834","HORVU.MOREX.r2.1HG0009250",2
"2835","HORVU.MOREX.r2.6HG0459560",2
"2836","HORVU.MOREX.r2.6HG0487080",2
"2837","HORVU.MOREX.r2.6HG0472760",8
"2838","HORVU.MOREX.r2.2HG0139900",8
"2839","HORVU.MOREX.r2.1HG0074340",8
"2840","HORVU.MOREX.r2.2HG0142570",2
"2841","HORVU.MOREX.r2.4HG0345700",8
"2842","HORVU.MOREX.r2.5HG0424310",13
"2843","HORVU.MOREX.r2.3HG0197300",8
"2844","HORVU.MOREX.r2.3HG0197210",8
"2845","HORVU.MOREX.r2.3HG0197330",8
"2846","HORVU.MOREX.r2.1HG0075160",2
"2847","HORVU.MOREX.r2.1HG0043950",2
"2848","HORVU.MOREX.r2.6HG0499280",2
"2849","HORVU.MOREX.r2.2HG0096300",11
"2850","HORVU.MOREX.r2.5HG0414010",2
"2851","HORVU.MOREX.r2.1HG0045890",2
"2852","HORVU.MOREX.r2.7HG0581850",2
"2853","HORVU.MOREX.r2.7HG0602250",2
"2854","HORVU.MOREX.r2.6HG0499270",2
"2855","HORVU.MOREX.r2.5HG0410610",2
"2856","HORVU.MOREX.r2.4HG0319190",11
"2857","HORVU.MOREX.r2.5HG0412200",2
"2858","HORVU.MOREX.r2.4HG0295760",11
"2859","HORVU.MOREX.r2.5HG0400930",2
"2860","HORVU.MOREX.r2.5HG0404080",2
"2861","HORVU.MOREX.r2.1HG0075660",2
"2862","HORVU.MOREX.r2.2HG0139610",2
